code_grade_NEG;code_etat_grade;libelle_grade_NEG;code_FP;code_grade_NEG_rempl;date_supp_remp_grille;code_etat_grade_rempl;libelle_grade_NEG_rempl
S09033;8;CHEF SURVEILLANT DE 2EME CATEGORIE DE LA DISTRIBUTION DES;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S09036;8;REVISEUR EN CHEF DES SERVICES D'ARCHITECTURE;210;S14719;01/08/1996;1;INGENIEUR ECONOMISTE/CONSTRUCTION CL SUPERIEURE
S09037;8;CHEF D'EQUIPE DES BARRAGES-RESERVOIRS;210;S14774;01/01/2001;8;CHEF DE SECTEUR BARRAGISTE
S09041;8;CONSERVATEUR DU CIMETIERE DE PASSY;210;S06442;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 1ERE CLASSE
S09045;8;CHEF DE SECTION ADMINISTRATIF DE L'O P H L M  DE PARIS;214;S13308;24/05/1994;8;SECRETAIRE ADMINISTRATIF CHEF DE SECTION (OPAC)
S09046;8;CHEF DE SECTION TECHNIQUE DE L'O P H L M  DE PARIS;214;S13256;24/05/1994;1;ASSISTANT TECHNIQUE CHEF DE SECTION (OPAC)
S09047;8;CHEF DE SECTION PRINCIPAL ADMINISTRATIF DE L'O P H L M  DE;214;S13307;24/05/1994;8;SECRETAIRE ADMINISTRATIF EN CHEF (OPAC)
S09048;8;CHEF DE SECTION PRINCIPAL TECHNIQUE DE L'O P H L M  DE PARIS;214;S12174;01/01/1962;8;CHEF DE SECTION PRINCIPAL TECHNIQUE DE L'O P H L M DE PARIS
S09052;8;INGENIEUR DES TRAVAUX DE LA VILLE DE PARIS;210;S12498;01/08/1993;1;INGENIEUR DES TRAVAUX DE LA VILLE DE PARIS
S09070;8;INGENIEUR DES TRAVAUX DE L'O P H L M  DE PARIS;214;S13300;24/05/1994;1;INGENIEUR DES TRAVAUX(*OPAC)
S09074;8;VERIFICATEUR DES SERVICES D'ARCHITECTURE ( CLASSE NORMALE ET;210;S14718;01/08/1996;1;INGENIEUR ECONOMISTE/CONSTRUCTION CL NORMALE
S09076;8;CONSEILLER SOCIAL DE CLASSE NORMALE;211;S13000;01/08/1995;1;CONSEILLER SOCIAL DE CLASSE NORMALE
S09077;8;CONSEILLER SOCIAL CHEF DE SECTION;211;S13000;01/08/1995;1;CONSEILLER SOCIAL DE CLASSE NORMALE
S09078;8;CONSEILLER SOCIAL EN CHEF;211;S13002;01/01/1997;1;CONSEILLER SOCIAL DE CLASSE EXCEPTIONNELLE
S09081;8;SURVEILLANT DES BASSINS FILTRANTS;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S09163;8;CHEF SURVEILLANT DE 2EME CATEGORIE DES TRAVAUX;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S09237;8;;210;S09142;01/12/1972;1;
S09240;8;;211;S12695;01/01/1994;8;ASSISTANT SOCIO-EDUCATIF
S09241;8;;211;S09240;01/12/1972;8;
S09242;8;;211;S11500;01/08/1991;7;CONSEILLER TECHNIQUE DE SERVICE SOCIAL
S09339;8;SURVEILLANT DE NAVIGATION;210;S10618;01/07/1991;8;AGENT DE MAITRISE  2E CATEGORIE
S09345;8;PREPOSE CHEF DES ETABLISSEMENTS HOSPITALIERS;210;S06383;02/12/1988;1;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX
S09347;8;;210;S09349;01/12/1988;1;SURVEILLANT CHEF DES SERVICES MEDICAUX
S09348;8;SURVEILLANT GENERAL DES SERVICES MEDICAUX;210;S09349;01/12/1988;1;SURVEILLANT CHEF DES SERVICES MEDICAUX
S09351;8;MECANICIEN EN PROTHESE DENTAIRE DE 2EME CATEGORIE;210;S13694;01/08/1995;1;MECANICIEN EN PROTHESE DENTAIRE (1ER GRADE)
S09352;8;MECANICIEN EN PROTHESE DENTAIRE DE 1ERE CATEGORIE;210;S13694;01/08/1995;1;MECANICIEN EN PROTHESE DENTAIRE (1ER GRADE)
S09645;8;MAITRE OUVRIER PRINCIPAL DE  L'O P H L M  DE PARIS;214;S13272;24/05/1994;8;MAITRE OUVRIER PRINCIPAL(* OPAC)
S09647;8;INFIRMIER DIPLOME;211;S10914;01/12/1988;8;INFIRMIER DE CLASSE NORMALE
S09667;2;CHEF D EQUIPE DES TRAVAUX DE VOIRIE;110;S08090;01/06/1983;1;CHEF DE GROUPE DE VOIRIE
S09681;8;INFIRMIER DE CLASSE SUPERIEURE;210;S12450;01/08/1993;1;INFIRMIER CL NORMALE ADMTS PARIS (*)
S09683;8;AIDE TECHNIQUE D ELECTRORADIOLOGIE;211;S15937;01/08/2007;1;AGENT DE LOGISTIQUE GENERALE PRINC 2EME CL
S09684;8;MANIPULATEUR ELECTRORADIO SURVEILLANT-CHEF;211;S15285;01/01/2002;1;MANIPULATEUR ELECTRORADIO CADRE SUP DE SANTE
S09687;8;MANIPULATEUR D ELECTRORADIOLOGIE MEDICALE CLASSE SUPERIEURE;211;S12499;01/08/1993;8;MANIPULATEUR ELECTRORADIO DE CLASSE NORMALE
S09816;8;;214;S13265;24/05/1994;1;AGENT ADMINISTRATIF DE 2EME CL (*)(OPAC)
S09817;8;;214;S13262;24/05/1994;1;ADJOINT ADMINISTRATIF (OPAC)
S09818;8;OUVRIER DE 2E CATEGORIE;214;S13270;24/05/1994;1;OUVRIER PROFESSIONNEL(* OPAC)
S09819;8;COMMIS;214;S13262;24/05/1994;1;ADJOINT ADMINISTRATIF (OPAC)
S09820;8;OUVRIER DE 1ERE CATEGORIE;214;S13294;24/05/1994;1;MAITRE OUVRIER (*OPAC)
S09859;8;PREPOSE CHEF;211;S10915;31/07/1993;1;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX
S09860;8;PREPOSE CLASSE SUPERIEURE;211;S10557;31/07/1993;8;INFIRMIER DE CLASSE SUPERIEURE
S09891;8;CHEF SURVEILLANT SERVICE INTERIEUR;211;S11863;01/08/1993;8;AGENT DES SERVICES TECHNIQUES DE 1ERE CLASSE
S09893;8;SURVEILLANT CHEF DU PALAIS DE JUSTICE;211;S09891;01/08/1990;8;CHEF SURVEILLANT SERVICE INTERIEUR
S09895;8;SURVEILLANT DE SERVICE INTERIEUR;211;S15733;01/10/2005;8;SURVEILLANT DE SERVICE INTERIEUR
S09896;8;AGENT DE LA SURVEIL SPECIAL DES MUSEES 2EME CL;210;S15763;01/10/2005;8;AGENT DE SURVEIL SPECIALISEE DES MUSEES
S09897;8;AIDE DE LABORATOIRE SPECIALISE DE L E S P C I;210;S12520;01/08/1993;8;AIDE DE LABORATOIRE ETABS ENSEIGNEMENT
S09905;8;INGENIEUR EN CHEF;110;N00085;01/01/1987;7;INGENIEUR EN CHEF VILLE DE PLUS DE 400000 HABITANTS
S09939;8;AGENT DE SERVICE DES ETABLISSEMENTS D ENSEIGNEMENT * ECHELLE;210;S10386;01/07/1991;8;AGENT DE SERVICE DES ETABLISSEMENTS D ENSEIGNEMENT
S09940;8;AGENT DE SERVICE DES ETABLISSEMENTS D ENSEIGNEMENT * ECHELLE;210;S10386;01/07/1991;8;AGENT DE SERVICE DES ETABLISSEMENTS D ENSEIGNEMENT
S09943;8;MAITRE DE CONFERENCE 1ERE CL ECOLE SUP PHYS CHIMIE INDUST;210;S15961;01/08/2007;1;MAITRE DE CONFERENCE CL NORMALE ECOLE SUP PHYS CH
S09944;8;MAITRE DE CONFERENCE 2EME CL ECOLE SUP PHYS CHIMIE INDUST;210;S15961;01/08/2007;1;MAITRE DE CONFERENCE CL NORMALE ECOLE SUP PHYS CH
S09961;8;INGENIEUR DES TRAVAUX  * CLASSE NORMALE *;210;S12498;01/08/1993;1;INGENIEUR DES TRAVAUX DE LA VILLE DE PARIS
S09962;8;INGENIEUR DES TRAVAUX  * CLASSE EXCEPTIONNELLE *;210;S12498;01/08/1993;1;INGENIEUR DES TRAVAUX DE LA VILLE DE PARIS
S09964;8;EDUCATEUR SPECIALISE;211;S12695;01/08/1991;8;ASSISTANT SOCIO-EDUCATIF
S09964;8;EDUCATEUR SPECIALISE;211;S12724;01/08/1991;1;ASSISTANT SOCIO-EDUCATIF PRINCIPAL
S09965;8;CHEF D EQUIPE DES BASSINS PRINCIPAL;210;S14707;01/01/2001;8;CHEF D'EQUIPE PRINCIPAL DES BASSINS
S09967;8;CHEF DE MAGASIN PRINCIPAL;210;S10618;01/01/2001;8;AGENT DE MAITRISE  2E CATEGORIE
S09968;8;CHEF DE GROUPE TRACTION-PORTEUR  * PRINCIPAL *;210;S14968;01/01/2001;8;CHEF DE GROUPE TRACTION PORTEUR PRINCIPAL
S09969;8;CHEF DE SECTEUR PRINCIPAL DES CANAUX;210;S14704;01/01/2001;8;ECLUSIER CHEF DE POSTE PRINCIPAL
S09970;8;CHEF DE SECTEUR DES DERIVATIONS  * PRINCIPAL *;210;S14784;01/01/2001;8;CHEF DE POSTE DES DERIVATIONS PRINCIPAL
S09971;8;CHEF DE SECTEUR DES CANAUX ET PORTS (ENTRETIEN)  * PRINCIPAL;210;S14800;01/01/2001;8;CHEF DE POSTE DES CANAUX ET PORTS PRINCIPAL
S09972;8;CHEF DE SECTEUR D EMPIERREMENT  * PRINCIPAL *;210;S11871;01/07/1993;8;CHEF DE SECTEUR D'ENTRETIEN GENERAL
S09973;8;CHEF DE SECTEUR DES IRRIGATIONS  * PRINCIPAL *;210;S14776;01/01/2001;8;CHEF DE POSTE DES IRRIGATIONS PRINCIPAL
S09974;8;CHEF DE SECTEUR BARRAGISTE  * PRINCIPAL *;210;S14773;01/01/2001;8;CHEF DE POSTE BARRAGISTE PRINCIPAL
S09975;8;CHEF DESINFECTEUR PRINCIPAL;210;S14970;01/01/2001;8;CHEF DESINFECTEUR DES ETUVES PRINCIPAL
S09976;8;CHEF DE GROUPE AUTOMOBILE PRINCIPAL;210;S10618;25/10/2001;8;AGENT DE MAITRISE  2E CATEGORIE
S10048;8;AGENT ADMINISTRATIF 2E CLASSE;210;S15759;01/10/2005;8;AGENT ADMINISTRATIF
S10050;8;AGENT ADMINISTRATIF 1ERE CLASSE;210;S15759;01/10/2005;8;AGENT ADMINISTRATIF
S10051;8;CHEF D ATELIER DE 2E CATEGORIE;214;S13269;24/05/1994;1;AGENT DE MAITRISE DE 2EME CAT(OPAC)
S10052;8;CONTREMAITRE;214;S13269;24/05/1994;1;AGENT DE MAITRISE DE 2EME CAT(OPAC)
S10057;8;AGENT DE BUREAU;214;S13265;24/05/1994;1;AGENT ADMINISTRATIF DE 2EME CL (*)(OPAC)
S10058;8;AGENT DE SERVICE DE 1ERE CATEGORIE;214;S13265;24/05/1994;1;AGENT ADMINISTRATIF DE 2EME CL (*)(OPAC)
S10059;8;AGENT  DE SERVICE DE 2E CATEGORIE;214;S13265;24/05/1994;1;AGENT ADMINISTRATIF DE 2EME CL (*)(OPAC)
S10070;8;ATTACHE DE 2E CLASSE;214;S13313;24/05/1994;8;ATTACHE (OPAC)
S10071;8;ATTACHE DE 1ERE CLASSE;214;S13314;24/05/1994;8;ATTACHE PRINCIPAL DEUXIEME CLASSE (OPAC)
S10073;8;ATTACHE DE CLASSE FONCTIONNELLE   ( CHEF DE BUREAU );214;S13314;24/05/1994;8;ATTACHE PRINCIPAL DEUXIEME CLASSE (OPAC)
S10073;8;ATTACHE DE CLASSE FONCTIONNELLE   ( CHEF DE BUREAU );214;S13315;24/05/1994;8;ATTACHE PRINCIPAL PREMIERE CLASSE (OPAC)
S10146;8;MONITEUR ENCADRANT PRINCIPAL;110;S14298;01/08/1992;1;MONITEUR ENCADRANT PRINCIPAL*
S10162;8;;211;S11640;01/08/1991;8;
S10165;8;INGENIEUR EN CHEF ( LABORATOIRE CENTRAL);810;S06100;01/01/1982;8;INGENIEUR EN CHEF DE LABORATOIRE CENTRAL
S10222;8;AIDE OUVRIER PROFESSIONNEL;212;S12427;01/08/1991;1;OUVRIER PROFESSIONNEL
S10223;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S12427;01/08/1990;1;OUVRIER PROFESSIONNEL
S10224;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S12478;01/08/1996;1;MAITRE OUVRIER
S10226;8;AIDE OUVRIER PROFESSIONNEL;212;S11179;01/08/1991;1;OUVRIER PROFESSIONNEL
S10227;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11179;01/08/1990;1;OUVRIER PROFESSIONNEL
S10228;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S13290;01/08/1996;1;MAITRE OUVRIER
S10234;8;AIDE OUVRIER PROFESSIONNEL;212;S11050;01/08/1991;1;OUVRIER PROFESSIONNEL
S10235;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11050;01/08/1990;1;OUVRIER PROFESSIONNEL
S10236;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11052;01/08/1996;1;MAITRE OUVRIER
S10238;8;AIDE OUVRIER PROFESSIONNEL;212;S11060;01/08/1991;1;OUVRIER PROFESSIONNEL
S10239;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11060;01/08/1990;1;OUVRIER PROFESSIONNEL
S10240;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11059;01/08/1996;1;MAITRE OUVRIER
S10242;8;AIDE OUVRIER PROFESSIONNEL;212;S11044;01/08/1991;1;OUVRIER PROFESSIONNEL
S10243;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11044;01/08/1990;1;OUVRIER PROFESSIONNEL
S10244;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11046;01/08/1996;1;MAITRE OUVRIER
S10248;8;OUVRIER PROFESSIONEL DE 1ERE CATEGORIE;212;S13291;01/08/1996;1;MAITRE OUVRIER
S10250;8;AIDE OUVRIER PROFESSIONNEL;212;S10992;01/08/1991;1;OUVRIER PROFESSIONNEL
S10251;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S10992;01/08/1990;1;OUVRIER PROFESSIONNEL
S10252;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S10985;01/08/1996;1;MAITRE OUVRIER
S10254;8;AIDE OUVRIER PROFESSIONNEL;212;S11010;01/08/1991;1;OUVRIER PROFESSIONNEL
S10255;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11010;01/08/1990;1;OUVRIER PROFESSIONNEL
S10256;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11008;01/08/1996;1;MAITRE OUVRIER
S10258;8;AIDE OUVRIER PROFESSIONNEL;212;S10982;01/08/1991;1;OUVRIER PROFESSIONNEL
S10259;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S10982;01/08/1990;1;OUVRIER PROFESSIONNEL
S10260;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S10983;01/08/1996;1;MAITRE OUVRIER
S10261;8;MAITRE OUVRIER PRINCIPAL;212;S13639;01/08/1999;1;MAITRE OUVRIER PRINCIPAL
S10266;8;AIDE OUVRIER PROFESSIONNEL;212;S11023;01/08/1991;1;OUVRIER PROFESSIONNEL
S10267;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11023;01/08/1990;1;OUVRIER PROFESSIONNEL
S10268;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11022;01/08/1996;1;MAITRE OUVRIER
S10270;8;AIDE OUVRIER PROFESSIONNEL;212;S11032;01/08/1991;1;OUVRIER PROFESSIONNEL
S10271;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11032;01/08/1990;1;OUVRIER PROFESSIONNEL
S10272;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11034;01/08/1996;1;MAITRE OUVRIER
S10274;8;AIDE OUVRIER PROFESSIONNEL;212;S11072;01/08/1991;1;OUVRIER PROFESSIONNEL
S10275;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11072;01/08/1990;1;OUVRIER PROFESSIONNEL
S10276;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11074;01/08/1996;1;MAITRE OUVRIER
S10278;8;AIDE OUVRIER PROFESSIONNEL;212;S11018;01/08/1991;1;OUVRIER PROFESSIONNEL
S10279;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11018;01/08/1990;1;OUVRIER PROFESSIONNEL
S10282;8;AIDE OUVRIER PROFESSIONNEL;212;S14409;01/08/1991;1;OUVRIER PROFESSIONNEL
S10283;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S14409;01/08/1990;1;OUVRIER PROFESSIONNEL
S10284;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S14411;01/08/1996;1;MAITRE OUVRIER
S10286;8;AIDE OUVRIER PROFESSIONNEL;212;S11025;01/08/1991;1;OUVRIER PROFESSIONNEL
S10287;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11025;01/08/1990;1;OUVRIER PROFESSIONNEL
S10288;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11027;01/08/1996;1;MAITRE OUVRIER
S10290;8;AIDE OUVRIER PROFESSIONNEL;212;S11079;01/08/1991;1;OUVRIER PROFESSIONNEL
S10291;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11079;01/08/1990;1;OUVRIER PROFESSIONNEL
S10292;8;OUVRIER PROFESSIONNEL DE 1ERE CATEGORIE;212;S11081;01/08/1996;1;MAITRE OUVRIER
S10298;8;AIDE OUVRIER PROFESSIONNEL;212;S11069;01/08/1991;1;OUVRIER PROFESSIONNEL
S10299;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE;212;S11069;01/08/1990;1;OUVRIER PROFESSIONNEL
S10316;8;GARCON DE CABINE;210;S10549;01/08/1991;8;OUVRIER PROFESSIONNEL
S10324;8;AGENT ADMINISTRATIF  2E CLASSE;810;S15696;01/10/2005;8;AGENT ADMINISTRATIF
S10337;8;CHEF DE SALLE;510;S14887;28/06/1991;1;CHEF DE SALLE CLASSE 2
S10380;8;PREPOSE;211;S10912;01/12/1988;8;PREPOSE CLASSE NORMALE
S10385;8;;214;S13247;24/05/1994;8;EDUCATEUR DE JEUNES ENFANTS (*)
S10385;8;;214;S13249;24/05/1994;8;EDUCATEUR PRINCIPAL DE JEUNES ENFANTS (*)
S10386;8;AGENT DE SERVICE DES ETABLISSEMENTS D ENSEIGNEMENT;210;S12472;01/08/1993;8;AGENT DE SERVICE 2EME CL ETABS ENSEIGNEMENT
S10388;8;;214;S13248;24/05/1994;8;EDUCATEUR CHEF DE JEUNES ENFANTS (*)
S10389;8;;214;S13248;24/05/1994;8;EDUCATEUR CHEF DE JEUNES ENFANTS (*)
S10390;8;A S E M, CLASSES ENFANTINES ET HANDICAPES;210;S11872;30/08/1992;8;AGENT SPEC 2EME CL ECOLE MATER ENFANT HANDICA
S10391;8;;210;S12473;01/08/1992;8;AGENT DE SERVICE DES ECOLES DE DEUXIEME CLASSE
S10392;8;BRIGADIER DES ETABLISSEMENTS D ENSEIGNEMENT;210;S12471;01/08/1993;8;AGENT DE SERVICE 1ERE CL ETABS ENSEIGNEMENT
S10393;8;;210;S12471;01/08/1993;8;AGENT DE SERVICE 1ERE CL ETABS ENSEIGNEMENT
S10394;8;AGENT DE SERVICE INTERIEUR;210;S15772;01/10/2005;8;AGENT DE SERVICE INTERIEUR
S10397;8;AGENT ADMINISTRATIF DE 1ERE CLASSE;810;S15696;01/10/2005;8;AGENT ADMINISTRATIF
S10423;8;AGENT ADMINISTRATIF 2E CLASSE;211;S15731;01/10/2005;8;AGENT ADMINISTRATIF
S10424;8;AGENT ADMINISTRATIF 1ERE CLASSE;211;S15731;01/10/2005;8;AGENT ADMINISTRATIF
S10504;8;INSPECTEUR GENERAL DES MUSEES;210;S14497;01/01/1990;1;CONSERVATEUR GENERAL DU PATRIMOINE
S10529;2;CONCIERGE ETABLISSEMENTS PUBLICS;110;S09937;01/07/1989;1;AGENT DE SURVEILLANCE
S10533;8;TECHNICIEN DE LABORATOIRE DE CLASSE SUPERIEURE;210;S12496;01/08/1993;1;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S10537;8;SURVEILLANT GENERAL DES SERVICES MEDICAUX;211;S10842;01/12/1988;8;SURVEILLANT CHEF DES SERVICES MEDICAUX
S10545;8;ADJOINT D ANIMATION PRINCIPAL DE 1ERE CLASSE DES ACTIVITES;210;S15950;01/08/2007;1;ADJT ANIMATION ACTION SPORTIVE PPAL 1E CL
S10549;8;OUVRIER PROFESSIONNEL;210;S15890;01/08/2007;1;ADJOINT TECHNIQUE 2EME CL
S10551;8;CHEF DESINFECTEUR;210;S06516;01/01/2001;8;CHEF DESINFECTEUR DES ETUVES
S10552;8;AIDE DE BASSINS ET STERILISATEUR PRINCIPAL;210;S15926;01/08/2007;1;ADJOINT TECH 1ERE CL EAU ASSAINISSEMENT
S10553;8;CONDUCTEUR DE MACHINES;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10557;8;INFIRMIER DE CLASSE SUPERIEURE;211;S12455;01/08/1993;1;INFIRMIER CL NORMALE ADMTS PARIS (*)
S10575;8;INSPECTEUR D IMMEUBLES PRINCIPAL;214;S13258;24/05/1994;8;ASSISTANT TECHNIQUE CHEF DE SECTION PRINCIPAL (OPAC)
S10582;8;SURVEILLANT GENERAL DES ETABLISSEMENTS D AIDE AUX TRAVAIL-;110;S05842;20/12/1982;1;SURVEILLANT GENERAL CENTRE ACCUEIL REINSERTION SOCIALE AIDE
S10583;8;CONSEILLER EN ECONOMIE FAMILIALE ET SOCIALE CHEF;110;S11532;01/08/1991;8;CONSEILLER TECHNIQUE DE SERVICE SOCIAL
S10618;8;AGENT DE MAITRISE  2E CATEGORIE;210;S15251;01/03/2003;1;AGENT DE MAITRISE (*)
S10620;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE;210;S14522;01/01/1999;1;AGENT SUPERIEUR D'EXPLOITATION (*)
S10621;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE;210;S14522;01/01/1999;1;AGENT SUPERIEUR D'EXPLOITATION (*)
S10688;8;;212;S10283;01/01/1988;8;OUVRIER PROFESSIONNEL DE 2E CATEGORIE
S10699;8;MAITRE OUVRIER;214;S13294;24/05/1994;1;MAITRE OUVRIER (*OPAC)
S10701;8;ADJOINT ADMINISTRATIF PRINCIPAL DE 2E CLASSE;213;S13403;01/08/1990;8;ADJOINT ADMINISTRATIF PRINCIPAL DE 2E CLASSE
S10732;8;BRIGADIER CHEF DE LA BOURSE DU TRAVAIL;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S10733;8;BRIGADIER CHEF DES PROMENADES;210;S06441;01/01/1984;8;AGENT DE SURVEILLANCE SPECIALISEE 2EME CLASSE
S10735;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;810;S15701;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S10736;8;INSPECTEUR CLASSE EXCEPT DE SERV INT ET DU MATERIEL;810;S16003;01/10/2007;1;ADJOINT TECHNIQUE PRINCIPAL 1ERE CL (E06)
S10737;8;INSPECTEUR 2EME CLASSE DE SERV INT ET DU MATERIEL;810;S16001;01/10/2007;1;ADJOINT TECHNIQUE 1ERE CL
S10738;8;INSPECTEUR 1ERE CLASSE DE SERV INT ET DU MATERIEL;810;S16002;01/10/2007;1;ADJOINT TECHNIQUE PRINCIPAL 2EME CL
S10739;8;ADJOINT ADMINISTRATIF;810;S15999;01/10/2007;1;ADJOINT ADMINISTRATIF 1ERE CLASSE
S10746;8;OUVRIER PROFESSIONNEL PRINCIPAL;210;S15891;01/08/2007;1;ADJOINT TECHNIQUE 1ERE CL
S10777;8;OUVRIER SPECIAL BARRAGISTE PRINCIPAL;210;S15926;01/08/2007;1;ADJOINT TECH 1ERE CL EAU ASSAINISSEMENT
S10778;8;TRIEUR DE PAVES PRINCIPAL;210;S10746;01/07/2005;8;OUVRIER PROFESSIONNEL PRINCIPAL
S10780;8;OUVRIER SPECIAL DES DERIVATIONS;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10781;8;OUVRIER SPECIAL DES IRRIGATIONS;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10782;8;OUVRIER SPECIAL DES CANAUX ET PORTS (ENTRETIEN);210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10783;8;OUVRIER SPECIAL BARRAGISTE;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10784;8;OUVRIER SPECIAL D EMPIERREMENT;210;S08168;01/08/1991;8;OUVRIER SPECIAL D'ENTRETIEN GENERAL
S10785;8;OUVRIER SPECIAL DE LA VOIRIE;210;S15925;01/08/2007;1;ADJOINT TECH 2EME CL EAU ASSAINISSEMENT
S10787;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;210;S15766;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S10788;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;211;S15732;01/10/2005;8;AGENT DES SERVICES TECHNIQUES
S10789;2;TELEPHONISTE PRINCIPAL;211;S06402;01/08/1990;8;ADJOINT ADMINISTRATIF
S10790;8;OUVRIER SPECIAL D'ENTRETIEN GENERAL PRINCIPAL;210;S15891;01/08/2007;1;ADJOINT TECHNIQUE 1ERE CL
S10793;8;SURVEILLANT CHEF DES SERVICES DE LABORATOIRE;211;S10531;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT-CHEF
S10794;8;SURVEILLANT DES SERVICES DE LABORATOIRE;211;S10532;01/01/1989;1;TECHNICIEN DE LABORATOIRE SURVEILLANT
S10795;8;LABORANTIN;211;S10923;01/01/1989;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE
S10799;8;SURVEILLANT CHEF DES SERVICES D ELECTRORADIOLOGIE;211;S09684;01/01/1989;8;MANIPULATEUR ELECTRORADIO SURVEILLANT-CHEF
S10801;8;MANIPULATEUR D ELECTRORADIOLOGIE;211;S10922;01/01/1989;8;MANIPULATEUR D ELECTRORADIOLOGIE MEDICALE CLASSE NORMALE
S10842;8;SURVEILLANT CHEF DES SERVICES MEDICAUX;211;S15283;01/01/2002;1;INFIRMIER CADRE SUPERIEUR DE SANTE
S10845;8;TELEPHONISTE PRINCIPAL;214;S13262;24/05/1994;1;ADJOINT ADMINISTRATIF (OPAC)
S10860;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE EXCEPTIONNELLE;211;S13004;01/08/1996;1;SECRETAIRE MEDICAL ET SOCIAL CL EXCEPT (3EME GRADE)
S10861;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE SUPERIEURE;211;S13292;01/08/1996;1;SECRETAIRE MEDICAL ET SOCIAL CL NOR (1ER GRADE)
S10862;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE;211;S13292;01/08/1996;1;SECRETAIRE MEDICAL ET SOCIAL CL NOR (1ER GRADE)
S10878;8;PREPOSE;210;S10916;01/12/1988;8;PREPOSE DE CLASSE NORMALE
S10904;2;SURVEILLANT GENERAL *CADRE D EXTINCTION;510;S09722;01/07/1977;1;
S10907;8;CHEF DE GROUPE;214;S13295;24/05/1994;1;ADJOINT ADMINISTRATIF PRINCIPAL 2EME CL (OPAC)
S10912;8;PREPOSE CLASSE NORMALE;211;S10914;31/07/1993;8;INFIRMIER DE CLASSE NORMALE
