,date_effet_grille,ib,code_grade_NETNEH,echelon,max_mois,min_mois,moy_mois,libelle_FP,libelle_grade_NEG,code_grade_NEG,code_grade,annee_effet
3474,2007-08-08,363,4115,7,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2007
3475,2007-08-08,379,4115,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2007
3476,2007-08-08,396,4115,9,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2007
3477,2007-08-08,427,4115,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2007
3478,2007-08-08,446,4115,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2007
3479,2008-01-07,299,4115,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3480,2008-01-07,302,4115,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3481,2008-01-07,307,4115,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3482,2008-01-07,322,4115,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3483,2008-01-07,336,4115,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3484,2008-01-07,351,4115,6,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3485,2008-01-07,364,4115,7,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3486,2008-01-07,380,4115,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3487,2008-01-07,398,4115,9,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3488,2008-01-07,427,4115,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3489,2008-01-07,446,4115,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2008
3490,2014-01-02,340,4115,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3491,2014-01-02,341,4115,2,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3492,2014-01-02,342,4115,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3493,2014-01-02,347,4115,4,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3494,2014-01-02,350,4115,5,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3495,2014-01-02,359,4115,6,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3496,2014-01-02,368,4115,7,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3497,2014-01-02,388,4115,8,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3498,2014-01-02,417,4115,9,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3499,2014-01-02,430,4115,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3500,2014-01-02,447,4115,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3501,2014-01-02,459,4115,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2014
3502,2015-01-01,348,4115,1,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3503,2015-01-01,349,4115,2,-1,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3504,2015-01-01,351,4115,3,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3505,2015-01-01,354,4115,4,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3506,2015-01-01,356,4115,5,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3507,2015-01-01,366,4115,6,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3508,2015-01-01,375,4115,7,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3509,2015-01-01,396,4115,8,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3510,2015-01-01,423,4115,9,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3511,2015-01-01,437,4115,10,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3512,2015-01-01,454,4115,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3513,2015-01-01,465,4115,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE,858,858,2015
3514,2007-08-08,343,4116,1,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3515,2007-08-08,360,4116,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3516,2007-08-08,375,4116,3,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3517,2007-08-08,394,4116,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3518,2007-08-08,422,4116,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3519,2007-08-08,449,4116,6,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3520,2007-08-08,479,4116,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2007
3521,2008-01-07,347,4116,1,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3522,2008-01-07,362,4116,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3523,2008-01-07,377,4116,3,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3524,2008-01-07,396,4116,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3525,2008-01-07,424,4116,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3526,2008-01-07,449,4116,6,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3527,2008-01-07,479,4116,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2008
3528,2012-10-19,347,4116,1,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3529,2012-10-19,362,4116,2,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3530,2012-10-19,377,4116,3,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3531,2012-10-19,396,4116,4,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3532,2012-10-19,424,4116,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3533,2012-10-19,449,4116,6,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3534,2012-10-19,479,4116,7,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2012
3536,2013-07-07,347,4116,1,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3537,2013-07-07,362,4116,2,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3538,2013-07-07,377,4116,3,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3539,2013-07-07,396,4116,4,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3540,2013-07-07,424,4116,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3541,2013-07-07,449,4116,6,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3542,2013-07-07,479,4116,7,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3543,2013-07-07,499,4116,8,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2013
3544,2014-01-02,358,4116,1,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3545,2014-01-02,367,4116,2,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3546,2014-01-02,380,4116,3,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3547,2014-01-02,404,4116,4,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3548,2014-01-02,430,4116,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3549,2014-01-02,450,4116,6,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3550,2014-01-02,481,4116,7,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3551,2014-01-02,500,4116,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3552,2014-01-02,536,4116,9,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2014
3553,2015-01-01,364,4116,1,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3554,2015-01-01,374,4116,2,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3555,2015-01-01,388,4116,3,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3556,2015-01-01,416,4116,4,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3557,2015-01-01,437,4116,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3558,2015-01-01,457,4116,6,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3559,2015-01-01,488,4116,7,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3560,2015-01-01,506,4116,8,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3561,2015-01-01,543,4116,9,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,AGENT DE MAITRISE PRINCIPAL (E06),859,859,2015
3562,1990-01-08,249,4207,1,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3563,1990-01-08,266,4207,2,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3564,1990-01-08,281,4207,3,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3565,1990-01-08,299,4207,4,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3566,1990-01-08,314,4207,5,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3567,1990-01-08,329,4207,6,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3568,1990-01-08,343,4207,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3569,1990-01-08,358,4207,8,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3570,1990-01-08,373,4207,9,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3571,1990-01-08,390,4207,10,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1990
3572,1992-01-08,249,4207,1,12,12,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3573,1992-01-08,266,4207,2,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3574,1992-01-08,284,4207,3,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3575,1992-01-08,301,4207,4,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3576,1992-01-08,315,4207,5,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3577,1992-01-08,330,4207,6,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3578,1992-01-08,344,4207,7,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3579,1992-01-08,361,4207,8,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3580,1992-01-08,376,4207,9,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3581,1992-01-08,393,4207,10,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3582,1992-01-08,407,4207,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1992
3583,1996-01-08,249,4207,1,12,12,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3584,1996-01-08,266,4207,2,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3585,1996-01-08,284,4207,3,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3586,1996-01-08,302,4207,4,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3587,1996-01-08,318,4207,5,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3588,1996-01-08,333,4207,6,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3589,1996-01-08,347,4207,7,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3590,1996-01-08,363,4207,8,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3591,1996-01-08,379,4207,9,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3592,1996-01-08,396,4207,10,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3593,1996-01-08,427,4207,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1996
3594,1998-01-04,267,4207,1,12,12,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3595,1998-01-04,274,4207,2,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3596,1998-01-04,291,4207,3,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3597,1998-01-04,306,4207,4,24,18,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3598,1998-01-04,321,4207,5,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3599,1998-01-04,334,4207,6,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3600,1998-01-04,347,4207,7,36,24,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3601,1998-01-04,363,4207,8,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3602,1998-01-04,379,4207,9,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3603,1998-01-04,396,4207,10,48,36,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3604,1998-01-04,427,4207,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,1998
3605,2006-02-27,281,4207,1,12,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3606,2006-02-27,297,4207,2,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3607,2006-02-27,307,4207,3,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3608,2006-02-27,321,4207,4,24,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3609,2006-02-27,334,4207,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3610,2006-02-27,347,4207,6,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3611,2006-02-27,363,4207,7,36,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3612,2006-02-27,379,4207,8,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3613,2006-02-27,396,4207,9,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3614,2006-02-27,427,4207,10,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3615,2006-01-11,290,4207,1,12,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3616,2006-01-11,298,4207,2,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3617,2006-01-11,307,4207,3,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3618,2006-01-11,321,4207,4,24,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3619,2006-01-11,334,4207,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3620,2006-01-11,347,4207,6,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3621,2006-01-11,363,4207,7,36,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3622,2006-01-11,379,4207,8,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3623,2006-01-11,396,4207,9,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3624,2006-01-11,427,4207,10,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3625,2006-01-11,446,4207,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2006
3626,2008-01-07,299,4207,1,12,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3627,2008-01-07,302,4207,2,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3628,2008-01-07,307,4207,3,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3629,2008-01-07,322,4207,4,24,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3630,2008-01-07,336,4207,5,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3631,2008-01-07,351,4207,6,36,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3632,2008-01-07,364,4207,7,36,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3633,2008-01-07,380,4207,8,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3634,2008-01-07,398,4207,9,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3635,2008-01-07,427,4207,10,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3636,2008-01-07,446,4207,11,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2008
3637,2014-01-02,340,4207,1,12,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3638,2014-01-02,341,4207,2,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3639,2014-01-02,342,4207,3,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3640,2014-01-02,347,4207,4,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3641,2014-01-02,350,4207,5,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3642,2014-01-02,359,4207,6,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3643,2014-01-02,368,4207,7,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3644,2014-01-02,388,4207,8,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3645,2014-01-02,417,4207,9,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3646,2014-01-02,430,4207,10,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3647,2014-01-02,447,4207,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3648,2014-01-02,459,4207,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2014
3649,2015-01-01,348,4207,1,12,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3650,2015-01-01,349,4207,2,24,12,12,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3651,2015-01-01,351,4207,3,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3652,2015-01-01,354,4207,4,24,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3653,2015-01-01,356,4207,5,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3654,2015-01-01,366,4207,6,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3655,2015-01-01,375,4207,7,36,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3656,2015-01-01,396,4207,8,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3657,2015-01-01,423,4207,9,48,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3658,2015-01-01,437,4207,10,48,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3659,2015-01-01,454,4207,11,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3660,2015-01-01,465,4207,12,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER,176,176,2015
3661,1990-01-08,396,4223,1,-1,-1,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,1990
3662,1990-01-08,427,4223,2,-1,-1,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,1990
3663,1990-01-08,449,4223,3,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,1990
3664,2006-01-11,343,4223,1,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3665,2006-01-11,360,4223,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3666,2006-01-11,375,4223,3,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3667,2006-01-11,394,4223,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3668,2006-01-11,422,4223,5,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3669,2006-01-11,449,4223,6,-1,36,48,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3670,2006-01-11,479,4223,7,-1,-1,-1,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2006
3671,2008-01-07,347,4223,1,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2008
3672,2008-01-07,362,4223,2,-1,18,24,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2008
3673,2008-01-07,377,4223,3,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2008
3674,2008-01-07,396,4223,4,-1,24,36,FONCTION PUBLIQUE HOSPITALIERE,MAITRE OUVRIER PRINCIPAL,177,177,2008
